Chamber,Kestrel,Date,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C,DateTime
1,2,2021-12-12,1130,22.4,14.4,42.9,932,697,932,0,21.5,9.2,1169,22.4,2021-12-12 11:30:00
1,2,2021-12-12,1200,26,16.5,39.1,931.5,700,931.6,0,24.9,11,1303,26,2021-12-12 12:00:00
1,2,2021-12-12,1230,27.8,17.5,37.2,931,704,931.1,0,26.6,11.9,1371,27.7,2021-12-12 12:30:00
1,2,2021-12-12,1300,27.9,17.7,37.4,930.5,710,930.6,0,26.9,12.1,1381,27.9,2021-12-12 13:00:00
1,2,2021-12-12,1330,27.9,17.6,37.6,930,715,930.1,0,26.7,12.1,1385,27.8,2021-12-12 13:30:00
1,2,2021-12-12,1400,27.7,17.5,37.6,929.7,717,929.7,0,26.5,11.9,1383,27.6,2021-12-12 14:00:00
1,2,2021-12-12,1430,27.5,17.3,37.4,929.4,721,929.4,0,26.4,11.7,1378,27.5,2021-12-12 14:30:00
1,2,2021-12-12,1500,27.2,17,37.2,929.2,723,929.2,0,26.1,11.3,1369,27.2,2021-12-12 15:00:00
1,2,2021-12-12,1530,27,16.9,37,929.2,722,929.2,0,25.7,11.1,1361,26.9,2021-12-12 15:30:00
1,2,2021-12-12,1600,26.7,16.6,37,929.5,720,929.5,0,25.5,10.8,1349,26.7,2021-12-12 16:00:00
1,2,2021-12-12,1630,26.4,16.4,37.1,929.2,721,929.4,0,25.2,10.6,1338,26.4,2021-12-12 16:30:00
1,2,2021-12-12,1700,26.3,16.3,36.8,929.4,720,929.4,0,25,10.4,1335,26.3,2021-12-12 17:00:00
1,2,2021-12-12,1730,26,16.1,36.8,929.2,722,929.3,0,24.7,10.1,1325,26,2021-12-12 17:30:00
1,2,2021-12-12,1800,25.7,15.9,37.2,929.5,720,929.5,0,24.3,10,1310,25.6,2021-12-12 18:00:00
1,2,2021-12-12,1830,25.2,15.4,36.5,929.7,717,929.8,0,23.7,9.3,1290,25.2,2021-12-12 18:30:00
1,2,2021-12-12,1900,25.1,15.1,35.6,930.2,712,930.3,0,23.5,8.8,1278,25,2021-12-12 19:00:00
1,2,2021-12-12,1930,24.9,15,35.3,930.7,708,930.8,0,23.3,8.5,1263,24.8,2021-12-12 19:30:00
1,2,2021-12-12,2000,24.5,14.7,35.2,931,706,931,0,23,8.2,1248,24.5,2021-12-12 20:00:00
1,2,2021-12-12,2030,24.1,14.4,35.5,931.4,702,931.4,0,22.6,7.9,1228,24.1,2021-12-12 20:30:00
1,2,2021-12-12,2100,23.7,14.2,35.8,931.7,698,931.9,0,22.3,7.7,1211,23.7,2021-12-12 21:00:00
1,2,2021-12-12,2130,23.4,14,36.1,932.2,696,932.1,0,22,7.5,1195,23.3,2021-12-12 21:30:00
1,2,2021-12-12,2200,23.1,13.8,36.4,932.2,695,932.3,0,21.7,7.4,1183,23,2021-12-12 22:00:00
1,2,2021-12-12,2230,22.8,13.6,36.9,932.7,691,932.7,0,21.6,7.3,1170,22.8,2021-12-12 22:30:00
1,2,2021-12-12,2300,22.5,13.5,37.2,932.9,690,932.9,0,21.3,7.1,1155,22.4,2021-12-12 23:00:00
1,2,2021-12-12,2330,22.1,13.2,37.5,932.9,690,932.9,0,21.1,7,1144,22.1,2021-12-12 23:30:00
1,2,2021-12-13,0000,21.9,13.1,37.6,932.9,690,932.9,0,20.9,6.8,1136,21.9,2021-12-13 00:00:00
1,2,2021-12-13,0030,21.8,13.1,37.9,932.9,689,932.9,0,20.7,6.8,1130,21.7,2021-12-13 00:30:00
1,2,2021-12-13,0100,21.7,13,37.8,933.2,687,933.2,0,20.7,6.7,1124,21.7,2021-12-13 01:00:00
1,2,2021-12-13,0130,21.7,13,37.8,933.2,687,933.2,0,20.7,6.7,1124,21.7,2021-12-13 01:30:00
1,2,2021-12-13,0200,21.7,13,37.9,933,689,933,0,20.6,6.7,1126,21.6,2021-12-13 02:00:00
1,2,2021-12-13,0230,20.4,12.2,39.1,932.7,690,932.8,0,18.9,6,1081,20.3,2021-12-13 02:30:00
1,2,2021-12-13,0300,18,10.8,42.2,932.9,689,932.9,0,15.7,4.9,993,17.9,2021-12-13 03:00:00
1,2,2021-12-13,0330,16.3,9.9,45,932.7,690,932.8,0,14.4,4.4,935,16.3,2021-12-13 03:30:00
1,2,2021-12-13,0400,15.3,9.3,46.6,932.7,690,932.8,0,13.6,3.9,898,15.3,2021-12-13 04:00:00
1,2,2021-12-13,0430,14.3,8.7,48.1,932.9,690,932.9,0,12.8,3.5,862,14.3,2021-12-13 04:30:00
1,2,2021-12-13,0500,13.9,8.5,49.3,932.9,690,932.9,0,12.5,3.5,846,13.9,2021-12-13 05:00:00
1,2,2021-12-13,0530,13.1,7.9,50.2,933,689,933,0,11.8,3,815,13.1,2021-12-13 05:30:00
1,2,2021-12-13,0600,11.9,7.1,52.1,933.2,686,933.2,0,10.7,2.4,769,11.9,2021-12-13 06:00:00
1,2,2021-12-13,0630,11.6,7,53.7,933.4,684,933.4,0,10.5,2.5,757,11.6,2021-12-13 06:30:00
1,2,2021-12-13,0700,11.5,7,54.5,933.5,684,933.5,0,10.5,2.7,752,11.5,2021-12-13 07:00:00
1,2,2021-12-13,0730,12.6,7.9,54.1,933.7,682,933.8,0,11.4,3.6,790,12.6,2021-12-13 07:30:00
1,2,2021-12-13,0800,14.6,9.3,51.4,934.4,676,934.4,0,13.1,4.7,856,14.5,2021-12-13 08:00:00
1,2,2021-12-13,0830,15.4,9.8,50.1,934.5,675,934.5,0,13.8,5.1,887,15.4,2021-12-13 08:30:00
1,2,2021-12-13,0900,15.6,10,50.3,934.7,673,934.7,0,13.9,5.3,890,15.5,2021-12-13 09:00:00
1,2,2021-12-13,0930,16.9,11,49.6,934.9,671,934.9,0,15.1,6.3,937,16.8,2021-12-13 09:30:00
1,2,2021-12-13,1000,18.6,11.7,45.2,934.9,671,934.9,0,16.7,6.5,997,18.6,2021-12-13 10:00:00
1,2,2021-12-13,1030,19.5,12.6,46.1,935,670,935,0,18,7.7,1033,19.5,2021-12-13 10:30:00
1,2,2021-12-13,1100,19.9,12.9,45.7,934.9,671,934.9,0,18.6,7.9,1049,19.9,2021-12-13 11:00:00
1,2,2021-12-13,1130,21.6,14.1,45.4,934.5,674,934.6,0,21,9.3,1112,21.5,2021-12-13 11:30:00
1,2,2021-12-13,1200,24.8,16.2,42.4,933.9,680,933.9,0,23.6,11.2,1236,24.8,2021-12-13 12:00:00
1,2,2021-12-13,1230,26.9,17.2,39.3,933.4,684,933.4,0,25.9,11.9,1317,26.9,2021-12-13 12:30:00
1,2,2021-12-13,1300,27.4,17.5,38.7,933.2,686,933.2,0,26.4,12.1,1337,27.4,2021-12-13 13:00:00
1,2,2021-12-13,1330,27.5,17.5,38.1,932.7,692,932.7,0,26.5,12,1344,27.5,2021-12-13 13:30:00
1,2,2021-12-13,1400,27.4,17.3,37.8,932.4,694,932.4,0,26.3,11.8,1344,27.4,2021-12-13 14:00:00
1,2,2021-12-13,1430,27.3,17.2,37.5,932.2,696,932.1,0,26.1,11.5,1340,27.2,2021-12-13 14:30:00
1,2,2021-12-13,1500,27.1,16.9,37.3,932,697,932.1,0,25.8,11.2,1332,27,2021-12-13 15:00:00
1,2,2021-12-13,1530,26.8,16.7,36.9,932,696,932.1,0,25.5,10.9,1324,26.8,2021-12-13 15:30:00
1,2,2021-12-13,1600,26.6,16.6,36.9,932.2,696,932.2,0,25.2,10.7,1313,26.5,2021-12-13 16:00:00
1,2,2021-12-13,1630,26.3,16.3,37,932,696,932.1,0,25,10.5,1305,26.3,2021-12-13 16:30:00
1,2,2021-12-13,1700,26.1,16.2,36.9,932,698,932,0,24.8,10.2,1300,26.1,2021-12-13 17:00:00
1,2,2021-12-13,1730,25.9,16,36.7,932,697,932.1,0,24.6,10,1292,25.9,2021-12-13 17:30:00
1,2,2021-12-13,1800,25.5,15.7,36.9,932.2,696,932.2,0,24.1,9.7,1275,25.5,2021-12-13 18:00:00
1,2,2021-12-13,1830,24.9,15.3,36.7,932.5,692,932.5,0,23.4,9.1,1250,24.9,2021-12-13 18:30:00
1,2,2021-12-13,1900,24.8,15,36.1,932.7,691,932.7,0,23.3,8.8,1243,24.8,2021-12-13 19:00:00
1,2,2021-12-13,1930,24.7,15,36,933,688,933,0,23.1,8.6,1233,24.6,2021-12-13 19:30:00
1,2,2021-12-13,2000,24.4,14.7,36.2,933,688,933.1,0,22.8,8.4,1220,24.3,2021-12-13 20:00:00
1,2,2021-12-13,2030,24,14.6,36.5,933.2,686,933.2,0,22.6,8.2,1208,24,2021-12-13 20:30:00
1,2,2021-12-13,2100,23.6,14.3,37,933.4,685,933.4,0,22.3,8.1,1191,23.6,2021-12-13 21:00:00
1,2,2021-12-13,2130,23.2,14,37.2,933.5,684,933.5,0,22,7.8,1176,23.2,2021-12-13 21:30:00
1,2,2021-12-13,2200,23,13.8,37.2,934,680,934,0,21.7,7.6,1160,22.9,2021-12-13 22:00:00
1,2,2021-12-13,2230,22.6,13.6,37.4,934,679,934,0,21.5,7.3,1148,22.6,2021-12-13 22:30:00
1,2,2021-12-13,2300,22.4,13.4,37.3,934,679,934,0,21.2,7.1,1140,22.3,2021-12-13 23:00:00
1,2,2021-12-13,2330,22.1,13.3,37.4,934,679,934,0,21,6.9,1129,22,2021-12-13 23:30:00
1,2,2021-12-14,0000,21.8,13,37.5,933.7,682,933.7,0,20.8,6.7,1122,21.8,2021-12-14 00:00:00
1,2,2021-12-14,0030,21.6,12.9,37.5,933.7,682,933.8,0,20.6,6.5,1113,21.5,2021-12-14 00:30:00
1,2,2021-12-14,0100,21.5,12.8,37.4,933.7,683,933.6,0,20.6,6.4,1112,21.5,2021-12-14 01:00:00
1,2,2021-12-14,0130,21.5,12.8,37.2,933.7,682,933.8,0,20.6,6.3,1110,21.5,2021-12-14 01:30:00
1,2,2021-12-14,0200,21.5,12.7,36.9,933.7,682,933.8,0,20.6,6.2,1111,21.5,2021-12-14 02:00:00
1,2,2021-12-14,0230,20.6,12.1,37.1,933.9,681,933.9,0,19.1,5.4,1075,20.5,2021-12-14 02:30:00
1,2,2021-12-14,0300,18.5,10.8,39.4,933.5,684,933.5,0,16.2,4.5,1004,18.5,2021-12-14 03:00:00
1,2,2021-12-14,0330,16.7,9.9,42.5,933.9,681,933.9,0,14.6,3.9,935,16.7,2021-12-14 03:30:00
1,2,2021-12-14,0400,15.6,9.3,44.8,934.2,677,934.2,0,13.7,3.6,891,15.5,2021-12-14 04:00:00
1,2,2021-12-14,0430,14.6,8.8,47.5,933.9,680,933.9,0,12.9,3.5,859,14.5,2021-12-14 04:30:00
1,2,2021-12-14,0500,14,8.5,49.6,933.7,683,933.7,0,12.5,3.6,840,13.9,2021-12-14 05:00:00
1,2,2021-12-14,0530,13.3,8.1,50.4,933.7,682,933.8,0,11.9,3.2,813,13.2,2021-12-14 05:30:00
1,2,2021-12-14,0600,12.1,7.4,52.8,932.9,689,932.9,0,11,2.8,782,12.1,2021-12-14 06:00:00
1,2,2021-12-14,0630,11.8,7.4,54.7,932.9,689,932.9,0,10.7,3,768,11.7,2021-12-14 06:30:00
1,2,2021-12-14,0700,11.6,7.2,56.1,932.7,692,932.7,0,10.5,3.1,764,11.5,2021-12-14 07:00:00
1,2,2021-12-14,0730,12.2,8,57.8,932.7,690,932.8,0,11.2,4.2,789,12.2,2021-12-14 07:30:00
1,2,2021-12-14,0800,13.9,9.2,56,933,687,933.1,0,12.7,5.3,849,13.9,2021-12-14 08:00:00
1,2,2021-12-14,0830,15.1,10,53.7,933.2,685,933.3,0,13.6,5.8,890,15,2021-12-14 08:30:00
1,2,2021-12-14,0900,15.4,10.2,53.7,933.2,687,933.1,0,14,6.1,905,15.4,2021-12-14 09:00:00
1,2,2021-12-14,0930,16.4,11.1,53.7,933.2,686,933.2,0,14.8,7,940,16.3,2021-12-14 09:30:00
1,2,2021-12-14,1000,18.3,12.3,51,933,687,933.1,0,16.6,8,1010,18.3,2021-12-14 10:00:00
1,2,2021-12-14,1030,19.6,13,47.9,933,689,933,0,18.3,8.3,1060,19.6,2021-12-14 10:30:00
1,2,2021-12-14,1100,20.1,13.1,46.6,932.5,694,932.5,0,18.9,8.3,1083,20.1,2021-12-14 11:00:00
1,2,2021-12-14,1130,21.7,14.4,46.1,931.9,698,931.9,0,21,9.6,1145,21.6,2021-12-14 11:30:00
1,2,2021-12-14,1200,24.9,16.2,42.3,931.2,704,931.3,0,23.8,11.2,1269,24.9,2021-12-14 12:00:00
1,2,2021-12-14,1230,27.1,17.4,39.3,930.2,713,930.3,0,26,12.1,1356,27,2021-12-14 12:30:00
1,2,2021-12-14,1300,27.6,17.7,38.8,929.7,718,929.7,0,26.5,12.3,1381,27.5,2021-12-14 13:00:00
1,2,2021-12-14,1330,27.6,17.7,38.8,929.5,720,929.5,0,26.6,12.3,1385,27.6,2021-12-14 13:30:00
1,2,2021-12-14,1400,27.5,17.6,38.8,929,723,929.1,0,26.5,12.2,1385,27.5,2021-12-14 14:00:00
1,2,2021-12-14,1430,27.4,17.4,38.5,928.9,726,928.9,0,26.3,12,1381,27.3,2021-12-14 14:30:00
1,2,2021-12-14,1500,27.2,17.2,38.4,928.7,726,928.8,0,26,11.8,1374,27.1,2021-12-14 15:00:00
1,2,2021-12-14,1530,26.9,17.1,38.5,928.7,727,928.7,0,25.8,11.6,1366,26.9,2021-12-14 15:30:00
1,2,2021-12-14,1600,26.7,16.9,38.5,928.5,727,928.6,0,25.5,11.4,1358,26.6,2021-12-14 16:00:00
1,2,2021-12-14,1630,26.4,16.7,38.7,928.4,729,928.4,0,25.2,11.2,1351,26.4,2021-12-14 16:30:00
1,2,2021-12-14,1700,26.2,16.6,38.8,928.2,731,928.3,0,25,11.1,1346,26.2,2021-12-14 17:00:00
1,2,2021-12-14,1730,26,16.4,38.9,928.2,731,928.3,0,24.8,10.9,1338,26,2021-12-14 17:30:00
1,2,2021-12-14,1800,25.7,16.3,39.3,928.2,731,928.3,0,24.4,10.8,1326,25.6,2021-12-14 18:00:00
1,2,2021-12-14,1830,25.1,15.8,39.4,928.7,726,928.8,0,23.7,10.3,1298,25,2021-12-14 18:30:00
1,2,2021-12-14,1900,24.9,15.6,38.7,928.9,726,928.9,0,23.6,9.9,1291,24.9,2021-12-14 19:00:00
1,2,2021-12-14,1930,24.7,15.4,38.4,928.7,726,928.8,0,23.3,9.6,1284,24.7,2021-12-14 19:30:00
1,2,2021-12-14,2000,24.4,15.2,38.4,928.9,726,928.9,0,23.1,9.3,1272,24.4,2021-12-14 20:00:00
1,2,2021-12-14,2030,24.1,15,38.7,929.2,723,929.2,0,22.8,9.1,1256,24,2021-12-14 20:30:00
1,2,2021-12-14,2100,23.7,14.7,38.9,929.2,722,929.3,0,22.4,8.9,1241,23.6,2021-12-14 21:00:00
1,2,2021-12-14,2130,23.3,14.5,39.6,929,724,929,0,22.1,8.8,1230,23.2,2021-12-14 21:30:00
1,2,2021-12-14,2200,23,14.4,40,928.5,727,928.6,0,21.9,8.7,1225,23,2021-12-14 22:00:00
1,2,2021-12-14,2230,22.7,14.2,40.5,928.5,727,928.6,0,21.7,8.6,1215,22.7,2021-12-14 22:30:00
1,2,2021-12-14,2300,22.4,14.1,41.1,928.9,724,928.9,0,21.5,8.6,1201,22.4,2021-12-14 23:00:00
1,2,2021-12-14,2330,22.1,13.9,41.6,928.5,728,928.5,0,21.3,8.4,1195,22.1,2021-12-14 23:30:00
1,2,2021-12-15,0000,21.8,13.8,42.1,928.7,726,928.8,0,21,8.4,1181,21.8,2021-12-15 00:00:00
1,2,2021-12-15,0030,21.6,13.7,42,929.2,721,929.4,0,20.8,8.2,1168,21.6,2021-12-15 00:30:00
1,2,2021-12-15,0100,21.6,13.6,41.8,929.4,720,929.4,0,20.8,8.1,1165,21.5,2021-12-15 01:00:00
1,2,2021-12-15,0130,21.6,13.5,41.2,930,715,930,0,20.8,7.8,1158,21.5,2021-12-15 01:30:00
1,2,2021-12-15,0200,21.5,13.4,41.4,930.7,708,930.8,0,20.8,7.8,1147,21.5,2021-12-15 02:00:00
1,2,2021-12-15,0230,20.7,12.8,41.6,931.2,703,931.3,0,19.4,7.2,1111,20.6,2021-12-15 02:30:00
1,2,2021-12-15,0300,18.5,11.5,44.2,931.5,702,931.5,0,16.4,6.1,1032,18.5,2021-12-15 03:00:00
1,2,2021-12-15,0330,16.8,10.7,48.2,932.9,689,932.9,0,14.9,5.8,953,16.7,2021-12-15 03:30:00
1,2,2021-12-15,0400,15.6,10,50.7,933.5,684,933.5,0,14.1,5.4,905,15.6,2021-12-15 04:00:00
1,2,2021-12-15,0430,14.6,9.5,52.7,933.9,681,933.9,0,13.3,5.1,865,14.6,2021-12-15 04:30:00
1,2,2021-12-15,0500,14,9.1,54.2,934.4,676,934.4,0,12.7,4.9,836,14,2021-12-15 05:00:00
1,2,2021-12-15,0530,13.3,8.5,54.1,934.7,673,934.8,0,12.1,4.2,806,13.3,2021-12-15 05:30:00
1,2,2021-12-15,0600,12.1,7.8,55.5,934.5,674,934.6,0,11.1,3.5,765,12.1,2021-12-15 06:00:00
1,2,2021-12-15,0630,11.8,7.6,57,934.5,675,934.5,0,10.8,3.5,752,11.7,2021-12-15 06:30:00
1,2,2021-12-15,0700,11.6,7.5,58,934.9,671,934.9,0,10.7,3.6,742,11.6,2021-12-15 07:00:00
1,2,2021-12-15,0730,12.2,8.1,59.3,935,670,935,0,11.3,4.5,766,12.2,2021-12-15 07:30:00
1,2,2021-12-15,0800,14,9.4,56.7,935.2,668,935.2,0,12.8,5.5,829,13.9,2021-12-15 08:00:00
1,2,2021-12-15,0830,15.1,10,53.5,935.5,666,935.5,0,13.7,5.8,866,15.1,2021-12-15 08:30:00
1,2,2021-12-15,0900,15.4,10.1,52.7,935.7,665,935.7,0,14,5.8,876,15.4,2021-12-15 09:00:00
1,2,2021-12-15,0930,16.4,10.9,52.3,935.5,665,935.6,0,14.8,6.6,914,16.4,2021-12-15 09:30:00
1,2,2021-12-15,1000,18.4,12.1,49.5,935.7,663,935.8,0,16.5,7.6,983,18.3,2021-12-15 10:00:00
1,2,2021-12-15,1030,19.7,12.7,46.2,935.7,665,935.7,0,18.2,7.8,1029,19.6,2021-12-15 10:30:00
1,2,2021-12-15,1100,20.1,13,45.3,935.4,667,935.4,0,18.9,7.9,1049,20.1,2021-12-15 11:00:00
1,2,2021-12-15,1130,21.7,14.2,45.4,935,670,935,0,21,9.4,1112,21.6,2021-12-15 11:30:00
1,2,2021-12-15,1200,25,16.1,41.3,934.4,676,934.4,0,23.7,10.9,1235,24.9,2021-12-15 12:00:00
1,2,2021-12-15,1230,27.1,17.1,37.8,934.2,677,934.3,0,26,11.5,1313,27.1,2021-12-15 12:30:00
1,2,2021-12-15,1300,27.6,17.4,37.3,934.2,677,934.2,0,26.5,11.7,1330,27.6,2021-12-15 13:00:00
1,2,2021-12-15,1330,27.6,17.4,36.9,933.7,681,933.8,0,26.4,11.6,1336,27.6,2021-12-15 13:30:00
1,2,2021-12-15,1400,27.6,17.2,36.6,933.5,684,933.6,0,26.3,11.4,1336,27.5,2021-12-15 14:00:00
1,2,2021-12-15,1430,27.4,17,36.4,933.2,686,933.2,0,26.1,11.2,1331,27.3,2021-12-15 14:30:00
1,2,2021-12-15,1500,27.2,16.9,36.4,933.2,685,933.3,0,26,11,1323,27.2,2021-12-15 15:00:00
1,2,2021-12-15,1530,27,16.8,36.5,933,688,933,0,25.6,10.8,1320,26.9,2021-12-15 15:30:00
1,2,2021-12-15,1600,26.7,16.6,36.6,933.2,687,933.2,0,25.3,10.6,1307,26.6,2021-12-15 16:00:00
1,2,2021-12-15,1630,26.4,16.4,36.8,933.2,687,933.2,0,25.1,10.5,1298,26.4,2021-12-15 16:30:00
1,2,2021-12-15,1700,26.3,16.3,36.8,933,687,933.1,0,24.9,10.4,1294,26.2,2021-12-15 17:00:00
1,2,2021-12-15,1730,26.1,16.1,36.8,933.2,686,933.3,0,24.7,10.2,1283,26,2021-12-15 17:30:00
1,2,2021-12-15,1800,25.7,15.9,36.9,933.5,684,933.5,0,24.3,9.9,1268,25.7,2021-12-15 18:00:00
1,2,2021-12-15,1830,25.1,15.4,36.9,933.7,683,933.7,0,23.6,9.3,1242,25,2021-12-15 18:30:00
1,2,2021-12-15,1900,24.9,15.2,36.4,934,679,934,0,23.4,9,1232,24.9,2021-12-15 19:00:00
1,2,2021-12-15,1930,24.8,15,35.8,933.9,681,933.9,0,23.2,8.6,1226,24.7,2021-12-15 19:30:00
1,2,2021-12-15,2000,24.4,14.6,35.4,933.9,681,933.9,0,22.9,8.1,1213,24.4,2021-12-15 20:00:00
1,2,2021-12-15,2030,24,14.4,35.5,933.9,680,933.9,0,22.6,7.8,1200,24,2021-12-15 20:30:00
1,2,2021-12-15,2100,23.7,14,35.3,934.2,678,934.2,0,22.2,7.4,1182,23.6,2021-12-15 21:00:00
1,2,2021-12-15,2130,23.3,13.8,35.3,934.2,677,934.3,0,21.9,7.1,1167,23.2,2021-12-15 21:30:00
1,2,2021-12-15,2200,23,13.5,35.3,934.2,677,934.3,0,21.6,6.8,1156,22.9,2021-12-15 22:00:00
1,2,2021-12-15,2230,22.7,13.4,35.2,934.4,676,934.4,0,21.5,6.6,1145,22.7,2021-12-15 22:30:00
1,2,2021-12-15,2300,22.4,13.1,35.2,934.2,677,934.2,0,21.2,6.3,1136,22.4,2021-12-15 23:00:00
1,2,2021-12-15,2330,22.1,12.9,35.3,934.4,676,934.4,0,21,6.1,1124,22.1,2021-12-15 23:30:00
1,2,2021-12-16,0000,21.8,12.7,35.6,934.2,676,934.3,0,20.6,5.9,1113,21.7,2021-12-16 00:00:00
1,2,2021-12-16,0030,21.6,12.6,35.7,934.2,676,934.3,0,20.5,5.8,1108,21.6,2021-12-16 00:30:00
1,2,2021-12-16,0100,21.6,12.6,35.6,934,679,934.1,0,20.5,5.7,1108,21.6,2021-12-16 01:00:00
1,2,2021-12-16,0130,21.5,12.5,35.6,934,678,934.1,0,20.5,5.7,1106,21.5,2021-12-16 01:30:00
1,2,2021-12-16,0200,21.5,12.5,35.6,934.2,677,934.3,0,20.5,5.7,1104,21.5,2021-12-16 02:00:00
1,2,2021-12-16,0230,20.6,11.9,35.9,934.2,677,934.2,0,19.1,5,1072,20.6,2021-12-16 02:30:00
1,2,2021-12-16,0300,18.5,10.6,37.8,934,679,934.1,0,16.1,3.9,997,18.5,2021-12-16 03:00:00
1,2,2021-12-16,0330,16.7,9.6,40.2,933.9,680,933.9,0,14.6,3.1,935,16.7,2021-12-16 03:30:00
1,2,2021-12-16,0400,15.6,8.9,41.6,933.2,686,933.3,0,13.6,2.6,899,15.5,2021-12-16 04:00:00
1,2,2021-12-16,0430,14.6,8.2,42.7,933,687,933.1,0,12.7,2,865,14.5,2021-12-16 04:30:00
1,2,2021-12-16,0500,14,7.9,43.9,933,688,933.1,0,12.3,1.9,843,13.9,2021-12-16 05:00:00
1,2,2021-12-16,0530,13.3,7.4,44.3,933,688,933,0,11.6,1.4,819,13.2,2021-12-16 05:30:00
1,2,2021-12-16,0600,12.1,6.6,46.2,932.7,690,932.8,0,10.7,0.9,779,12.1,2021-12-16 06:00:00
1,2,2021-12-16,0630,11.8,6.5,47.6,932.9,690,932.9,0,10.4,1,765,11.7,2021-12-16 06:30:00
1,2,2021-12-16,0700,11.6,6.5,48.7,933,687,933.1,0,10.3,1.2,757,11.6,2021-12-16 07:00:00
1,2,2021-12-16,0730,12.3,7.2,49.6,933.2,685,933.3,0,11,2.1,781,12.2,2021-12-16 07:30:00
1,2,2021-12-16,0800,14,8.4,47.9,933,688,933.1,0,12.5,3.1,847,14,2021-12-16 08:00:00
1,2,2021-12-16,0830,15.1,9,45.9,933,688,933.1,0,13.4,3.5,887,15.1,2021-12-16 08:30:00
1,2,2021-12-16,0900,15.5,9.4,45.8,932.9,689,932.9,0,13.7,3.9,903,15.4,2021-12-16 09:00:00
1,2,2021-12-16,0930,16.4,10.1,46.2,932.9,689,932.9,0,14.6,4.8,938,16.4,2021-12-16 09:30:00
1,2,2021-12-16,1000,18.4,11.4,44,932.9,689,932.9,0,16.2,5.9,1009,18.3,2021-12-16 10:00:00
1,2,2021-12-16,1030,19.7,12.1,41.5,933,688,933,0,18.1,6.3,1056,19.7,2021-12-16 10:30:00
1,2,2021-12-16,1100,20.1,12.3,41,932.7,692,932.7,0,18.5,6.4,1072,20,2021-12-16 11:00:00
1,2,2021-12-16,1130,21.8,13.5,40.5,932.2,695,932.3,0,20.8,7.8,1140,21.7,2021-12-16 11:30:00
1,2,2021-12-16,1200,25.1,15.4,37.1,931.5,701,931.6,0,23.6,9.4,1265,25,2021-12-16 12:00:00
1,2,2021-12-16,1230,27.2,16.5,34.5,930.9,706,930.9,0,25.8,10.2,1347,27.2,2021-12-16 12:30:00
1,2,2021-12-16,1300,27.6,16.8,34.3,930.2,712,930.3,0,26.2,10.5,1369,27.6,2021-12-16 13:00:00
1,2,2021-12-16,1330,27.7,16.9,34.4,929.7,717,929.8,0,26.3,10.6,1377,27.7,2021-12-16 13:30:00
1,2,2021-12-16,1400,27.5,16.8,34.6,929.2,721,929.3,0,26.1,10.6,1378,27.5,2021-12-16 14:00:00
1,2,2021-12-16,1430,27.4,16.7,34.6,928.9,726,928.9,0,26,10.5,1378,27.4,2021-12-16 14:30:00
1,2,2021-12-16,1500,27.2,16.1,32.4,928.7,726,928.7,0,25.6,9.3,1368,27.2,2021-12-16 15:00:00
1,2,2021-12-16,1530,26.3,15.7,34,928.4,730,928.4,0,24.8,9.2,1341,26.3,2021-12-16 15:30:00
1,2,2021-12-16,1600,26.5,16,34.9,928.2,730,928.3,0,24.9,9.7,1349,26.4,2021-12-16 16:00:00
1,2,2021-12-16,1630,26.4,16.1,35.4,928.2,730,928.3,0,24.9,9.9,1346,26.3,2021-12-16 16:30:00
1,2,2021-12-16,1700,26.3,16.1,35.7,928.2,731,928.3,0,24.8,9.9,1344,26.2,2021-12-16 17:00:00
1,2,2021-12-16,1730,26.1,15.9,35.9,928.2,731,928.3,0,24.6,9.8,1336,26,2021-12-16 17:30:00
1,2,2021-12-16,1800,25.8,15.8,36.2,928.7,726,928.8,0,24.3,9.7,1319,25.7,2021-12-16 18:00:00
1,2,2021-12-16,1830,25.1,15.3,36.5,929,724,929.1,0,23.5,9.2,1290,25,2021-12-16 18:30:00
1,2,2021-12-16,1900,24.9,15,35.9,929.2,722,929.3,0,23.4,8.8,1283,24.9,2021-12-16 19:00:00
1,2,2021-12-16,1930,24.7,14.9,35.5,929.2,722,929.2,0,23.2,8.5,1278,24.7,2021-12-16 19:30:00
1,2,2021-12-16,2000,24.4,14.7,35.6,929.4,720,929.4,0,22.9,8.2,1263,24.4,2021-12-16 20:00:00
1,2,2021-12-16,2030,24,14.4,35.7,929.7,717,929.8,0,22.6,7.9,1245,24,2021-12-16 20:30:00
1,2,2021-12-16,2100,23.6,14,35.9,929.7,717,929.8,0,22.2,7.6,1229,23.6,2021-12-16 21:00:00
1,2,2021-12-16,2130,23.3,13.9,36,929.9,715,929.9,0,21.9,7.3,1215,23.2,2021-12-16 21:30:00
1,2,2021-12-16,2200,23,13.6,36,930.2,713,930.2,0,21.6,7.1,1200,22.9,2021-12-16 22:00:00
1,2,2021-12-16,2230,22.6,13.5,36.2,930.2,714,930.2,0,21.4,6.9,1189,22.6,2021-12-16 22:30:00
1,2,2021-12-16,2300,22.4,13.3,36.4,930.2,712,930.3,0,21.2,6.8,1179,22.4,2021-12-16 23:00:00
1,2,2021-12-16,2330,22,13.1,36.8,930.2,713,930.3,0,21,6.6,1167,22,2021-12-16 23:30:00
